ID,PredictedProb
30785,0.46
30787,0.92
30788,0.76
30789,0.6
30790,0.93
30791,0.98
30793,0.93
30794,0.88
30796,0.6
30798,0.98
30799,0.96
30800,0.68
30804,0.54
30805,0.98
30808,0.92
30813,0.87
30815,0.9
30816,0.61
30817,0.77
30818,0.6
30821,0.7
30825,0.79
30827,0.76
30831,0.64
30832,0.57
30833,0.78
30834,0.86
30835,0.49
30837,0.77
30840,0.97
30841,0.82
30842,0.35
30849,0.91
30850,0.74
30851,0.59
30855,0.42
30856,0.82
30859,0.92
30861,0.5
30862,0.31
30869,0.63
30870,0.6
30871,0.46
30873,0.89
30874,0.75
30875,0.42
30877,0.67
30878,0.67
30886,0.62
30889,0.56
30893,0.86
30894,0.88
30895,0.85
30896,0.51
30899,0.89
30901,0.72
30909,0.64
30912,0.9
30913,0.68
30914,0.61
30915,0.63
30916,0.75
30918,0.82
30919,0.81
30920,0.84
30921,0.73
30925,0.92
30926,0.67
30927,0.73
30928,0.92
30931,0.99
30932,0.69
30934,0.52
30935,0.9
30937,0.95
30938,0.57
30940,0.62
30941,0.75
30942,0.75
30943,0.54
30947,0.97
30948,0.94
30949,0.83
30951,0.93
30952,0.5
30953,0.96
30955,0.71
30957,0.84
30958,0.96
30964,0.68
30965,0.65
30966,0.63
30968,0.5
30971,0.62
30972,0.55
30973,0.59
30975,0.98
30976,0.88
30978,0.8
30985,0.69
30987,0.84
30990,0.82
30999,0.62
31000,0.73
31001,0.77
31003,0.89
31005,0.84
31008,0.72
31012,0.79
31013,0.6
31015,0.64
31017,0.53
31019,0.88
31020,0.82
31021,0.93
31022,0.83
31024,0.72
31025,0.82
31027,0.91
31032,0.63
31038,0.66
31041,0.82
31045,0.93
31046,0.86
31047,0.95
31052,0.71
31054,0.8
31057,0.61
31058,0.73
31060,0.83
31061,0.68
31063,0.52
31064,0.7
31065,0.7
31068,0.56
31074,0.86
31076,0.91
31078,0.68
31079,0.58
31081,0.64
31082,0.82
31084,0.86
31085,0.67
31087,0.95
31088,0.6
31089,0.78
31090,0.83
31093,0.79
31095,0.49
31096,0.91
31099,0.36
31100,0.75
31105,0.66
31106,0.86
31107,0.51
31110,0.67
31113,0.82
31116,0.61
31119,0.68
31121,0.77
31124,0.64
31126,0.81
31128,0.94
31129,0.5875
31130,0.83
31132,0.9
31133,0.76
31134,0.87
31135,0.98
31137,0.81
31139,0.75
31140,0.96
31144,0.37
31146,0.54
31147,0.4
31148,0.69
31149,0.76
31150,0.94
31151,0.87
31154,0.91
31157,0.77
31160,0.92
31161,0.93
31163,0.91
31166,0.89
31168,0.88
31169,0.93
31170,0.95
31171,0.74
31172,0.61
31173,0.93
31177,0.89
31178,0.89
31180,0.48
31181,0.94
31184,0.89
31185,0.62
31186,0.72
31188,0.82
31189,0.91
31190,0.9
31192,0.62
31195,0.82
31196,0.57
31197,0.8
31199,0.49
31201,0.78
31204,0.97
31206,0.85
31210,0.6
31211,0.75
31213,0.8
31214,0.69
31215,0.81
31216,0.73
31218,0.82
31219,0.85
31221,0.67
31222,0.86
31223,1.0
31226,0.72
31227,0.93
31228,0.63
31231,0.85
31232,0.98
31233,0.84
31234,0.92
31235,0.65
31238,0.85
31239,0.96
31240,0.86
31241,0.75
31242,0.49
31244,0.7
31247,0.61
31248,0.85
31253,0.79
31255,0.86
31256,0.6
31257,0.85
31262,0.63
31268,0.86
31269,0.84
31271,0.72
31272,0.44
31273,0.5
31274,0.65
31276,0.9
31277,0.93
31280,0.97
31281,0.44
31282,0.7
31283,0.3
31284,0.92
31285,0.9
31286,0.58
31287,0.81
31290,0.97
31291,0.81
31292,0.74
31293,0.51
31294,0.96
31295,0.71
31298,0.84
31299,0.79
31303,0.82
31306,0.82
31307,0.95
31308,0.81
31309,0.81
31311,0.79
31313,0.9
31315,0.88
31316,0.86
31318,0.98
31322,0.9
31325,0.9
31328,0.88
31329,0.52
31331,0.92
31335,0.48
31336,0.67
31337,0.91
31339,0.64
31340,0.65
31341,0.97
31342,0.86
31343,0.63
31344,0.99
31347,0.73
31351,0.78
31352,0.83
31353,0.8
31354,0.74
31356,0.8
31358,0.98
31360,0.7
31364,0.88
31369,0.74
31371,0.68
31375,0.45
31377,0.7
31379,0.85
31380,0.72
31386,0.77
31387,0.29
31389,0.95
31391,0.83
31392,0.71
31393,0.95
31394,0.71
31397,0.86
31398,0.76
31401,1.0
31402,0.7083333333333335
31403,0.85
31404,0.89
31405,0.51
31406,0.9
31409,0.94
31412,0.95
31415,0.91
31417,0.77
31418,0.9
31420,0.86
31421,0.95
31422,0.58
31423,0.71
31425,0.98
31428,0.66
31430,0.83
31431,0.49
31432,0.71
31433,0.89
31435,0.79
31437,0.71
31438,0.76
31440,0.69
31445,0.62
31453,0.35
31454,0.77
31456,0.43
31457,0.42
31459,0.86
31460,0.95
31462,0.56
31464,0.86
31465,0.73
31466,0.75
31469,0.77
31471,0.7
31472,0.9
31473,0.96
31475,0.94
31477,0.45
31480,0.67
31482,0.8
31483,0.87
31485,0.98
31486,0.41
31487,0.77
31488,0.84
31489,0.86
31491,0.6
31492,0.81
31494,0.75
31497,0.71
31498,0.28
31503,0.69
31506,0.84
31508,0.91
31509,0.92
31510,0.83
31511,0.75
31512,0.81
31513,0.84
31514,0.89
31518,0.82
31520,0.58
31522,0.82
31523,0.84
31525,0.73
31526,0.89
31527,0.56
31528,0.62
31529,0.59
31531,0.3
31534,0.68
31537,0.86
31540,0.66
31543,0.38
31544,0.34
31545,0.88
31549,0.95
31552,0.59
31553,0.7
31555,0.85
31557,0.94
31558,0.62
31560,0.41
31561,0.49
31562,0.91
31564,0.77
31565,0.73
31568,0.63
31570,1.0
31572,0.97
31573,0.95
31574,0.91
31575,0.77
31576,0.79
31577,0.96
31579,0.94
31581,0.64
31583,0.55
31584,0.48
31585,0.41
31586,0.74
31589,0.59
31592,0.8
31593,0.65
31594,0.89
31595,0.61
31599,0.86
31601,0.62
31602,0.65
31605,0.43
31606,0.65
31607,0.71
31609,0.24
31611,0.89
31613,0.72
31614,0.97
31615,0.58
31617,0.66
31619,0.88
31623,0.55
31624,0.81
31625,0.87
31626,0.73
31627,0.7
31629,0.63
31630,0.54
31632,0.8
31633,0.69
31634,0.62
31635,0.73
31637,0.5
31638,0.8
31641,0.91
31642,0.66
31643,0.84
31649,0.76
31651,0.74
31652,0.78
31653,0.74
31655,0.84
31658,0.83
31659,0.77
31663,0.55
31665,0.75
31667,0.95
31672,0.78
31674,0.86
31677,0.89
31678,0.56
31679,0.82
31681,0.71
31682,0.56
31683,1.0
31685,0.84
31687,0.54
31690,0.72
31696,0.66
31700,0.67
31701,0.97
31702,0.81
31703,0.95
31704,0.82
31706,0.5
31707,0.68
31708,0.83
31710,0.56
31711,0.81
31712,0.66
31713,0.54
31714,0.94
31715,0.79
31716,0.71
31719,0.53
31722,0.6
31723,0.93
31724,0.88
31726,0.9
31727,0.8
31728,0.69
31731,0.73
31733,0.9
31734,0.91
31736,0.63
31743,0.84
31744,0.8
31745,0.91
31748,0.82
31749,0.82
31750,0.53
31754,0.89
31763,0.75
31767,0.79
31769,0.96
31771,0.87
31777,0.97
31781,0.89
31785,0.67
31786,0.82
31787,0.76
31789,0.61
31792,0.8
31794,0.76
31795,0.59
31796,0.61
31797,0.89
31799,0.64
31802,0.66
31803,0.63
31804,0.76
31805,0.68
31806,0.97
31807,0.91
31813,0.93
31814,0.44
31816,0.61
31817,0.47
31818,0.98
31821,0.59
31823,0.66
31824,0.82
31825,0.82
31826,0.91
31827,0.58
31828,0.99
31830,0.42
31831,0.8
31835,0.64
31836,0.52
31837,0.82
31838,0.75
31840,0.92
31844,0.71
31845,0.89
31847,0.94
31850,0.89
31851,0.95
31854,0.83
31855,0.82
31856,0.8
31861,0.9
31862,0.77
31866,0.88
31868,0.32
31869,0.82
31871,0.78
31877,0.92
31878,0.69
31879,0.9
31880,0.74
31883,0.76
31887,0.55
31888,0.6
31890,0.93
31891,0.81
31892,0.95
31893,1.0
31894,0.75
31895,0.98
31899,0.45
31901,0.52
31902,0.87
31904,0.53
31907,0.89
31908,0.94
31909,0.61
31911,0.82
31913,0.7983333333333335
31914,0.57
31915,0.93
31917,0.87
31918,0.57
31919,0.59
31926,0.56
31928,0.78
31930,0.73
31931,0.87
31933,0.48
31936,0.81
31937,0.77
31938,0.93
31942,0.36
31943,0.81
31945,0.83
31946,0.69
31948,0.66
31951,0.47
31953,0.68
31954,0.54
31955,0.65
31961,0.64
31964,0.93
31965,0.97
31967,0.68
31968,0.88
31969,0.76
31972,0.78
31974,0.86
31975,0.7
31977,0.69
31982,0.59
31983,0.46
31985,0.3
31987,0.77
31989,0.7
31990,0.92
31996,0.62
31998,0.66
31999,0.71
32001,0.41
32002,0.73
32003,0.67
32005,0.92
32006,0.72
32007,0.79
32009,0.77
32011,0.59
32012,0.99
32014,0.93
32016,0.79
32020,0.72
32023,0.53
32025,0.95
32026,0.69
32028,0.74
32029,0.56
32030,0.46
32031,0.96
32032,0.85
32033,0.85
32036,0.8683333333333334
32037,0.74
32039,0.1
32041,0.96
32042,0.65
32043,0.68
32046,0.83
32047,0.85
32051,0.88
32052,0.74
32053,0.89
32056,0.94
32057,0.88
32059,0.43
32060,0.79
32062,0.93
32064,0.95
32067,0.76
32069,0.78
32071,0.93
32072,0.76
32077,0.89
32079,0.84
32081,0.96
32082,0.74
32086,0.57
32087,0.94
32093,0.73
32094,0.75
32095,0.53
32101,0.76
32102,0.78
32104,0.91
32106,0.79
32107,0.81
32109,0.64
32110,0.8
32111,0.73
32112,0.82
32113,0.84
32115,0.75
32116,0.49
32117,0.73
32119,0.87
32123,0.62
32124,0.66
32126,0.81
32127,0.5
32129,0.75
32130,0.84
32133,0.53
32134,0.48
32135,0.78
32136,0.46
32138,0.73
32140,0.32
32143,0.55
32144,0.99
32147,0.87
32149,0.85
32150,0.98
32152,0.89
32153,0.91
32155,0.86
32156,0.7
32157,0.76
32158,0.57
32168,0.83
32169,0.67
32170,0.85
32171,0.93
32173,0.73
32176,0.81
32177,0.43
32179,0.64
32180,0.99
32182,0.62
32183,0.39
32185,0.77
32187,0.57
32190,0.57
32191,0.7
32195,0.72
32196,0.53
32198,0.78
32199,0.78
32202,0.59
32205,0.71
32206,0.87
32208,0.26
32210,0.76
32212,0.81
32215,0.91
32221,0.72
32222,0.61
32223,0.9
32225,0.26
32226,0.79
32228,0.68
32230,0.63
32234,0.53
32238,0.8
32239,0.94
32247,0.97
32248,0.69
32252,0.63
32253,0.82
32255,0.5
32259,0.62
32260,0.75
32261,0.71
32263,0.67
32264,0.62
32265,0.94
32266,0.89
32267,0.9
32268,0.98
32269,0.9
32270,0.96
32272,0.75
32273,0.98
32278,0.62
32280,0.84
32281,0.64
32282,0.83
32284,0.87
32286,0.81
32289,0.58
32290,0.67
32291,0.66
32297,0.81
32298,0.9
32299,0.9
32302,0.8
32307,0.52
32308,0.92
32309,0.74
32310,0.64
32312,0.77
32314,0.93
32320,0.86
32321,0.91
32322,0.83
32323,0.89
32324,0.83
32329,0.92
32332,0.7
32339,0.63
32340,0.93
32341,0.9
32343,0.97
32345,0.92
32346,0.9
32349,0.69
32353,0.82
32354,0.76
32355,0.91
32358,0.89
32361,0.6
32362,0.77
32363,0.45
32364,0.84
32366,0.63
32373,0.76
32376,0.49
32377,0.74
32378,0.9
32379,0.88
32380,0.97
32381,0.85
32383,0.84
32386,0.61
32388,0.52
32394,0.64
32399,0.62
32401,0.66
32403,0.95
32404,0.74
32405,0.72
32406,0.49
32407,0.71
32409,0.78
32412,0.94
32413,0.76
32418,0.88
32423,0.84
32424,0.99
32425,0.83
32428,0.72
32429,0.7
32430,0.7
32431,0.86
32432,0.87
32435,0.76
32437,0.73
32438,0.89
32439,0.7
32442,0.48
32443,0.6
32445,0.46
32446,0.81
32451,0.97
32455,0.6
32457,0.96
32458,0.52
32466,0.86
32467,0.92
32473,0.91
32475,0.77
32476,0.63
32478,0.92
32479,0.94
32481,0.57
32482,0.89
32484,0.42
32488,0.87
32492,0.57
32494,0.74
32495,0.88
32498,0.97
32499,0.94
32500,0.54
32501,0.64
32503,0.98
32504,0.71
32508,0.74
32510,0.43
32511,0.87
32515,0.82
32516,0.68
32517,0.35
32520,0.93
32521,0.72
32523,0.64
32526,0.64
32527,0.83
32528,0.79
32530,0.98
32534,0.88
32535,0.99
32536,0.81
32538,0.73
32540,0.65
32541,0.8
32543,0.79
32544,0.68
32546,0.74
32553,0.65
32554,0.91
32555,0.92
32556,0.76
32557,0.71
32558,0.94
32563,0.82
32564,0.56
32567,0.34
32569,0.46
32571,0.74
32574,0.5
32576,0.91
32577,0.64
32578,0.73
32579,0.88
32582,0.52
32585,0.56
32587,0.9
32588,0.59
32594,0.41
32595,0.7
32598,0.88
32599,0.74
32600,0.87
32601,0.5
32605,0.96
32608,0.62
32609,0.63
32610,0.95
32620,0.63
32621,0.9
32623,0.57
32628,0.51
32635,0.96
32636,0.86
32638,0.93
32639,0.75
32642,0.75
32645,0.79
32650,0.79
32651,0.45
32653,0.8
32654,0.86
32655,0.76
32656,0.82
32657,0.9
32658,0.73
32660,0.53
32661,0.94
32662,0.63
32663,0.79
32665,0.96
32669,0.59
32670,0.57
32671,0.63
32672,0.95
32674,0.63
32677,0.74
32678,0.67
32679,0.75
32680,0.68
32681,0.91
32682,0.48
32686,0.94
32690,0.41
32692,0.57
32694,0.83
32697,0.91
32698,0.76
32699,0.43
32701,0.7
32702,0.73
32704,0.6
32705,0.76
32707,0.89
32711,0.99
32713,0.83
32714,0.66
32715,0.56
32716,1.0
32717,0.91
32718,0.9
32721,0.48
32723,0.57
32724,0.68
32726,0.92
32728,0.87
32729,0.9
32730,0.37
32732,0.69
32733,0.9
32735,0.8
32737,0.92
32739,0.85
32740,0.91
32742,0.93
32743,0.74
32746,0.84
32748,0.94
32750,0.89
32752,0.47
32756,0.57
32757,0.85
32760,0.38
32765,0.72
32768,0.94
32769,0.75
32770,0.97
32772,0.94
32773,0.63
32774,0.75
32782,0.5
32783,0.57
32785,0.63
32788,0.61
32789,0.98
32794,0.56
32795,0.67
32796,0.61
32799,0.81
32800,0.83
32803,0.69
32804,0.79
32806,0.81
32808,0.54
32809,0.58
32810,0.9
32811,0.85
32812,0.83
32814,0.72
32815,0.89
32817,0.55
32818,0.28
32820,0.97
32821,0.57
32824,0.82
32825,0.6
32826,0.6
32829,0.65
32833,0.61
32834,0.72
32835,0.84
32836,0.61
32837,0.26
32838,0.76
32840,0.69
32845,0.73
32848,0.95
32849,0.94
32850,0.76
32852,0.69
32853,0.73
32854,0.96
32856,0.71
32858,0.91
32860,0.95
32861,0.49
32862,0.74
32863,0.93
32864,0.7
32869,0.74
32871,0.92
32876,0.83
32878,0.63
32879,0.99
32880,0.87
32881,0.65
32882,0.52
32883,0.38
32885,0.69
32890,0.94
32894,0.82
32895,0.77
32899,0.37
32900,0.86
32901,0.84
32903,0.86
32904,0.71
32905,0.74
32906,0.67
32907,0.63
32908,0.7
32910,0.59
32911,0.96
32913,0.82
32914,0.8
32915,0.82
32917,0.82
32919,0.59
32920,0.71
32926,0.8
32928,0.68
32930,0.54
32932,0.61
32933,0.92
32934,0.68
32935,0.73
32936,0.41
32940,0.67
32942,0.83
32943,0.6
32948,0.52
32951,0.96
32955,0.77
32957,0.75
32958,0.71
32959,0.77
32961,0.7
32962,0.64
32966,0.87
32969,0.91
32970,0.88
32972,0.58
32974,0.76
32975,0.87
32977,0.89
32978,0.79
32980,0.82
32981,0.78
32983,0.82
32986,0.83
32987,0.81
32990,0.56
32992,0.87
32993,0.7
32994,0.64
32995,0.7
32997,0.74
32999,0.49
33001,0.8
33003,0.73
33004,0.51
33005,0.68
33008,0.45
33009,0.8
33011,0.92
33019,0.99
33022,0.84
33023,0.89
33026,0.97
33027,0.9
33028,0.84
33029,0.74
33031,0.23
33037,0.65
33039,0.52
33042,0.7
33046,0.74
33047,0.81
33050,0.82
33055,0.83
33057,0.82
33058,0.94
33063,0.46
33064,0.63
33069,0.88
33070,0.99
33074,0.92
33077,0.61
33078,0.52
33079,0.75
33081,0.93
33083,0.96
33084,0.61
33086,0.71
33089,0.85
33092,0.67
33095,0.69
33096,0.69
33099,0.77
33101,0.9
33103,0.94
33104,0.63
33105,0.89
33106,0.8
33107,0.98
33108,0.62
33110,0.84
33111,0.82
33113,0.57
33116,0.47
33117,0.94
33119,0.97
33120,0.94
33121,0.9
33122,0.87
33126,0.63
33127,0.8
33128,0.71
33131,0.88
33132,0.85
33136,0.71
33137,0.77
33138,0.89
33139,0.71
33144,0.77
33146,0.84
33148,0.76
33152,0.72
33157,0.87
33158,0.83
33159,0.67
33161,0.76
33164,0.4
33167,0.88
33168,0.76
33169,0.79
33173,0.94
33177,0.64
33178,0.81
33180,0.8
33184,0.57
33186,0.8
33188,0.46
33189,0.64
33191,0.68
33193,0.68
33196,0.91
33199,0.93
33200,0.52
33202,0.66
33203,0.33
33207,0.59
33208,0.94
33209,0.81
33210,0.71
33211,0.68
33212,0.74
33213,0.75
33214,0.58
33215,0.72
33217,0.78
33222,0.64
33224,0.84
33227,0.9
33228,0.92
33235,0.65
33237,0.45
33240,0.84
33245,0.73
33246,0.83
33247,0.69
33249,0.92
33252,0.8
33253,0.76
33255,0.79
33258,0.67
33259,0.93
33261,0.55
33263,0.71
33264,0.33
33268,0.87
33272,0.96
33273,0.68
33274,0.62
33275,0.74
33277,0.73
33279,0.76
33282,0.87
33287,0.89
33288,0.82
33292,0.75
33295,0.75
33297,0.55
33299,0.86
33300,0.71
33302,0.8
33305,0.94
33306,0.88
33307,0.58
33308,0.89
33310,0.79
33313,0.7
33314,0.91
33315,0.78
33317,0.88
33318,0.72
33321,0.92
33326,0.97
33327,0.79
33328,0.52
33329,0.61
33330,0.96
33333,0.82
33334,0.89
33340,0.59
33343,0.84
33344,0.75
33345,0.64
33346,0.79
33349,0.6
33350,0.62
33353,0.93
33354,0.82
33358,0.22
33361,0.89
33362,0.35
33366,0.68
33369,0.8
33370,0.68
33373,0.8
33375,0.7
33376,0.8
33377,0.67
33380,0.69
33382,0.71
33384,0.62
33386,0.81
33387,0.98
33388,0.74
33389,0.69
33396,0.6
33398,0.81
33400,0.71
33401,0.36
33402,0.74
33404,0.76
33408,0.78
33409,0.78
33410,0.87
33411,0.82
33412,0.86
33413,0.38
33414,0.85
33417,0.63
33419,0.82
33420,0.64
33427,0.8
33428,0.67
33429,0.92
33430,0.43
33431,0.79
33434,0.79
33436,0.85
33438,0.78
33439,0.68
33440,0.37
33441,0.78
33442,0.68
33443,0.9
33446,0.69
33447,0.71
33449,0.71
33452,0.59
33453,0.97
33454,0.6
33457,0.91
33459,0.89
33460,0.86
33462,0.88
33465,0.68
33466,0.73
33467,0.85
33469,0.78
33470,0.61
33471,0.51
33472,0.58
33473,0.82
33474,0.87
33478,0.76
33479,0.82
33480,0.67
33481,0.75
33485,0.7
33486,0.94
33487,0.9
33489,0.57
33491,0.71
33493,0.55
33496,0.73
33499,0.32
33501,0.17
33502,0.5
33504,0.78
33506,0.94
33507,0.84
33508,0.18
33509,0.68
33510,0.9
33514,0.89
33518,0.69
33520,0.71
33522,0.93
33524,0.87
33526,0.87
33527,0.69
33528,0.9
33529,0.73
33532,0.89
33533,0.96
33535,0.86
33536,0.47
33537,0.53
33538,0.94
33541,0.93
33544,0.58
33550,0.52
33551,0.78
33552,0.44
33560,0.76
33563,0.7
33566,0.91
33568,0.69
33569,0.76
33570,0.89
33573,0.71
33575,0.88
33576,0.48
33579,0.8
33580,0.88
33581,0.81
33582,0.99
33583,0.75
33589,0.76
33590,0.78
33591,0.41
33593,0.74
33598,0.67
33605,0.89
33607,0.74
33608,0.5
33613,0.72
33615,0.74
33616,0.54
33619,0.45
33620,0.93
33622,0.53
33625,0.65
33626,0.86
33628,0.91
33629,0.96
33631,0.57
33632,0.99
33633,0.84
33634,0.64
33636,0.9
33640,0.81
33642,0.68
33644,0.66
33646,0.71
33647,0.89
33648,0.85
33649,0.79
33650,0.81
33652,0.81
33655,0.71
33660,0.73
33661,0.77
33663,0.65
33665,0.67
33666,0.74
33668,0.62
33671,0.98
33673,0.48
33674,0.46
33675,0.72
33677,0.8
33682,0.54
33684,0.7
33685,0.82
33688,0.75
33689,0.84
33693,0.43
33694,0.9
33695,0.74
33696,0.69
33697,0.78
33698,0.99
33700,0.73
33701,0.83
33704,0.68
33711,0.75
33712,0.83
33716,0.82
33717,0.84
33721,0.86
33723,0.5
33724,0.96
33730,0.6
33731,0.93
33732,0.9
33734,0.88
33736,0.77
33737,0.84
33738,0.66
33740,0.9
33743,0.98
33744,0.63
33745,0.78
33746,0.99
33748,0.74
33755,0.86
33756,0.74
33758,0.51
33759,0.95
33760,0.56
33761,0.44
33762,0.74
33763,0.4
33765,0.63
33766,0.79
33767,0.86
33769,0.68
33770,0.94
33771,0.99
33772,0.89
33773,0.88
33776,0.96
33777,0.72
33778,0.06
33781,0.63
33782,0.74
33786,0.71
33787,0.92
33789,0.86
33791,0.67
33792,0.85
33794,0.67
33795,0.97
33796,0.76
33797,0.52
33798,0.84
33799,0.87
33800,0.77
33801,0.68
33803,0.77
33805,0.77
33807,0.66
33808,0.82
33809,0.79
33810,0.98
33813,0.82
33816,0.63
33817,0.79
33818,0.9
33820,0.96
33825,0.74
33828,0.74
33829,0.9
33830,0.78
33831,0.6
33832,0.79
33834,0.9
33837,0.63
33840,0.74
33841,0.63
33846,0.92
33848,0.82
33849,0.8
33850,0.92
33852,0.94
33856,0.82
33857,0.73
33858,0.69
33859,0.75
33862,0.52
33863,0.88
33865,0.75
33866,0.88
33868,0.91
33869,0.76
33874,0.56
33876,0.73
33877,0.9
33878,0.59
33879,0.72
33881,0.47
33885,0.76
33887,0.72
33897,0.88
33899,0.74
33902,0.67
33904,0.5
33905,0.69
33906,0.9
33907,0.82
33909,0.81
33911,0.97
33912,0.73
33914,0.57
33915,0.59
33916,0.84
33920,0.74
33921,0.49
33923,0.76
33925,0.61
33927,0.64
33931,0.63
33932,0.83
33933,0.7
33937,0.84
33940,0.94
33941,0.4
33943,0.68
33944,0.74
33945,0.55
33948,0.64
33950,0.79
33953,0.88
33955,0.68
33956,0.92
33961,0.61
33964,0.83
33968,0.74
33970,0.89
33971,0.67
33973,0.73
33983,0.79
33985,0.74
33987,0.85
33988,0.84
33989,0.76
33994,0.66
33995,0.89
33997,0.7
33998,0.96
33999,0.75
34001,0.72
34002,0.79
34003,0.58
34004,0.88
34005,0.66
34008,0.57
34011,0.79
34022,0.9
34024,0.64
34027,0.67
34030,0.92
34033,0.69
34034,0.8
34035,0.76
34038,0.56
34039,0.62
34040,0.96
34044,0.74
34050,0.42
34054,0.7
34055,0.75
34056,0.69
34057,0.91
34059,0.83
34060,0.89
34064,0.88
34066,0.68
34068,0.76
34073,0.95
34077,0.73
34079,0.86
34080,0.95
34084,0.9
34085,0.41
34086,0.56
34087,0.87
34090,0.69
34091,0.67
34095,0.52
34096,0.76
34097,0.68
34099,0.97
34100,0.84
34102,0.84
34107,0.63
34108,0.71
34110,0.63
34114,0.71
34115,0.86
34116,0.51
34121,0.99
34122,0.72
34123,0.82
34125,0.64
34127,0.87
34131,0.9
34133,0.62
34135,0.64
34137,0.78
34141,0.26
34142,0.84
34146,0.72
34147,0.7
34148,0.68
34149,0.95
34152,0.72
34154,0.73
34155,0.82
34159,0.74
34161,0.96
34163,0.62
34164,0.55
34170,0.81
34171,1.0
34174,0.87
34175,0.61
34179,0.65
34181,0.91
34182,0.7
34183,0.96
34184,0.44
34186,0.88
34191,0.77
34193,0.58
34194,0.54
34196,0.83
34200,0.65
34202,0.63
34204,0.98
34205,0.73
34206,0.57
34211,0.76
34213,0.83
34214,0.76
34216,0.86
34219,0.64
34220,0.89
34221,0.66
34223,0.82
34224,0.77
34228,0.75
34233,0.7
34235,0.76
34238,0.6
34241,0.93
34242,0.6
34243,0.57
34244,0.89
34250,0.89
34251,0.27
34252,0.94
34253,0.81
34255,0.75
34256,0.92
34258,0.43
34259,0.4
34261,0.52
34266,0.9
34268,0.94
34269,0.98
34270,0.68
34273,0.56
34274,0.87
34275,0.92
34276,0.71
34277,0.52
34278,0.8
34280,0.86
34282,0.66
34284,0.87
34287,0.36
34290,0.83
34292,0.75
34293,0.66
34294,0.67
34297,0.96
34299,0.69
34305,0.89
34310,0.79
34311,0.92
34312,0.71
34315,0.73
34317,0.24
34319,0.44
34320,0.64
34322,0.71
34324,0.85
34330,0.58
34332,0.94
34338,0.58
34340,0.91
34341,0.5
34343,0.76
34345,0.87
34346,0.79
34347,0.66
34353,0.62
34354,0.93
34356,0.85
34357,0.74
34358,0.66
34360,0.76
34364,0.98
34365,0.52
34366,0.58
34368,0.82
34369,0.91
34371,0.19
34372,0.84
34373,0.86
34374,0.52
34376,0.9
34378,0.74
34381,0.86
34384,0.64
34385,0.82
34386,0.78
34387,0.88
34388,0.53
34389,0.77
34391,0.54
34392,0.61
34393,0.48
34394,0.44
34396,0.75
34401,0.76
34403,0.96
34404,0.74
34405,0.68
34406,0.9
34407,0.86
34409,0.78
34410,0.98
34411,0.86
34418,0.84
34423,0.93
34424,0.92
34425,0.7
34429,0.62
34430,0.97
34432,0.81
34433,0.6
34434,0.89
34436,0.62
34437,0.94
34440,0.73
34441,0.89
34442,0.53
34443,0.54
34445,0.61
34446,0.77
34447,0.87
34452,0.76
34457,0.48
34462,0.68
34467,0.54
34470,0.69
34471,0.94
34472,0.67
34476,0.53
34479,0.74
34480,0.68
34482,0.9
34483,0.51
34485,0.89
34487,0.78
34488,0.48
34490,0.78
34491,0.8
34492,0.78
34494,0.49
34495,0.6
34496,0.64
34497,0.96
34498,0.79
34499,0.94
34500,0.73
34503,0.25
34505,0.75
34508,0.82
34510,0.61
34512,0.69
34514,0.62
34516,0.43
34518,0.87
34519,0.6
34520,0.92
34522,0.85
34528,0.63
34529,0.34
34530,0.62
34533,0.89
34537,0.28
34538,0.94
34542,0.77
34545,0.89
34547,0.78
34548,0.48
34551,0.72
34553,0.56
34556,0.83
34557,0.88
34558,0.97
34560,0.92
34562,0.78
34564,0.89
34572,0.58
34573,0.66
34576,0.91
34583,0.88
34584,0.65
34585,0.92
34586,0.65
34587,0.64
34591,0.89
34592,0.63
34593,0.93
34594,0.84
34595,0.32
34596,0.91
34597,0.76
34599,0.61
34600,0.91
34601,0.59
34605,0.65
34607,0.55
34610,0.85
34611,0.93
34613,0.78
34615,0.59
34616,0.64
34617,0.71
34618,0.62
34620,0.91
34621,0.72
34623,0.68
34626,0.8
34629,0.67
34631,0.8
34632,0.39
34635,0.43
34639,0.57
34642,0.74
34644,0.64
34647,0.71
34649,0.95
34651,0.76
34657,0.58
34659,0.95
34662,0.75
34663,0.62
34666,0.88
34667,0.93
34670,0.74
34679,0.93
34681,0.89
34682,0.96
34685,1.0
34686,0.82
34688,0.67
34689,0.65
34691,0.95
34693,0.96
34694,1.0
34695,0.96
34696,0.87
34698,0.8
34699,0.69
34705,0.8
34710,0.83
34711,0.61
34712,0.72
34713,0.89
34714,0.82
34715,0.89
34718,0.48
34719,0.99
34720,0.91
34721,0.52
34722,0.83
34723,0.97
34724,0.79
34727,0.86
34728,0.74
34729,0.92
34730,0.92
34731,0.75
34733,0.72
34735,0.78
34736,0.69
34738,0.94
34739,0.82
34740,0.81
34741,0.79
34744,0.52
34746,0.72
34747,0.79
34749,0.74
34751,0.93
34753,0.75
34755,0.38
34756,0.78
34757,0.78
34758,0.95
34760,0.73
34762,0.68
34765,0.74
34767,0.65
34769,0.9
34770,0.75
34774,0.73
34775,0.67
34779,0.77
34781,0.63
34785,0.47
34786,0.81
34788,0.89
34790,0.9
34793,0.87
34794,0.63
34797,0.88
34798,0.63
34801,0.99
34802,0.55
34804,0.91
